  115).	        0.000 	      782.609
  116).	        0.000 	      689.655
  117).	        0.000 	      769.231
  118).	        0.000 	      677.966
  119).	        0.000 	      672.269
  120).	        0.000 	      666.667
  121).	        0.000 	      743.802
  122).	        0.000 	      655.738
  123).	        0.000 	      731.707
  124).	        0.000 	      645.161
  125).	        0.000 	      720.000
  126).	        0.000 	      634.921
  127).	        0.000 	      629.921
  128).	        0.000 	      625.000
  129).	        0.000 	      697.674
  130).	        0.000 	      615.385
  131).	        0.000 	      687.023
  132).	        0.000 	      606.061
  133).	        0.000 	      601.504
  134).	        0.000 	      671.642
  135).	        0.000 	      592.593
  136).	        0.000 	      588.235
  137).	        0.000 	      583.942
  138).	        0.000 	      652.174
  139).	        0.000 	      575.540
  140).	        0.000 	      642.857
  141).	        0.000 	      638.298
  142).	        0.000 	      563.380
  143).	        0.000 	      629.371
  144).	        0.000 	      625.000
  145).	        0.000 	      551.724
  146).	        0.000 	      547.945
  147).	        0.000 	      544.218
  148).	        0.000 	      608.108
  149).	        0.000 	      536.913
  150).	        0.000 	      533.333
  151).	        0.000 	      529.801
  152).	        0.000 	      526.316
  153).	        0.000 	      588.235
  154).	        0.000 	      519.481
  155).	        0.000 	      516.129
  156).	        0.000 	      512.821
  157).	        0.000 	      509.554
  158).	        0.000 	      569.620
  159).	        0.000 	      503.145
  160).	        0.000 	      500.000
  161).	        0.000 	      496.894
  162).	        0.000 	      493.827
  163).	        0.000 	      490.798
  164).	        0.000 	      548.780
  165).	        0.000 	      484.848
  166).	        0.000 	      481.928
  167).	        0.000 	      479.042
  168).	        0.000 	      476.190
  169).	        0.000 	      532.544
  170).	        0.000 	      470.588
  171).	        0.000 	      467.836
  172).	        0.000 	      465.116
  173).	        0.000 	      462.428
  174).	        0.000 	      459.770
  175).	        0.000 	      514.286
  176).	        0.000 	      454.545
  177).	        0.000 	      451.977
  178).	        0.000 	      449.438
  179).	        0.000 	      446.927
  180).	        0.000 	      500.000
  181).	        0.000 	      441.989
  182).	        0.000 	      439.560
  183).	        0.000 	      437.158
  184).	        0.000 	      434.783
  185).	        0.000 	      486.486
  186).	        0.000 	      430.108
  187).	        0.000 	      427.807
  188).	        0.000 	      425.532
  189).	        0.000 	      423.280
  190).	        0.000 	      421.053
  191).	        0.000 	      471.204
  192).	        0.000 	      416.667
  193).	        0.000 	      414.508
  194).	        0.000 	      412.371
  195).	        0.000 	      410.256
  196).	        0.000 	      408.163
  197).	        0.000 	      456.853
  198).	        0.000 	      404.040
  199).	        0.000 	      402.010
  200).	        0.000 	      400.000
  201).	        0.000 	      398.010
  202).	        0.000 	      396.040
  203).	        0.000 	      443.350
  204).	        0.000 	      392.157
  205).	        0.000 	      390.244
  206).	        0.000 	      388.350
  207).	        0.000 	      386.473
  208).	        0.000 	      432.692
  209).	        0.000 	      382.775
  210).	        0.000 	      380.952
  211).	        0.000 	      379.147
  212).	        0.000 	      377.358
  213).	        0.000 	      375.587
  214).	        0.000 	      420.561
  215).	        0.000 	      372.093
  216).	        0.000 	      370.370
  217).	        0.000 	      368.664
  218).	        0.000 	      366.972
  219).	        0.000 	      365.297
  220).	        0.000 	      409.091
  221).	        0.000 	      361.991
  222).	        0.000 	      360.360
  223).	        0.000 	      358.744
  224).	        0.000 	      357.143
  225).	        0.000 	      400.000
  226).	        0.000 	      353.982
  227).	        0.000 	      352.423
  228).	        0.000 	      350.877
  229).	        0.000 	      349.345
  230).	        0.000 	      347.826
  231).	        0.000 	      389.610
  232).	        0.000 	      344.828
  233).	        0.000 	      343.348
  234).	        0.000 	      341.880
  235).	        0.000 	      382.979
  236).	        0.000 	      338.983
  237).	        0.000 	      337.553
  238).	        0.000 	      336.134
  239).	        0.000 	      334.728
  240).	        0.000 	      375.000
  241).	        0.000 	      331.950
  242).	        0.000 	      330.579
  243).	        0.000 	      329.218
  244).	        0.000 	      327.869
  245).	        0.000 	      367.347
  246).	        0.000 	      325.203
  247).	        0.000 	      323.887
  248).	        0.000 	      322.581
  249).	        0.000 	      321.285
  250).	        0.000 	      320.000
  251).	        0.000 	      358.566
  252).	        0.000 	      317.460
  253).	        0.000 	      316.206
  254).	        0.000 	      314.961
  255).	        0.000 	      313.725
  256).	        0.000 	      312.500
  257).	        0.000 	      350.195
  258).	        0.000 	      310.078
  259).	        0.000 	      308.880
  260).	        0.000 	      307.692
  261).	        0.000 	      306.513
  262).	        0.000 	      343.511
  263).	        0.000 	      304.183
  264).	        0.000 	      303.030
  265).	        0.000 	      301.887
  266).	        0.000 	      300.752
  267).	        0.000 	      299.625
  268).	        0.000 	      335.821
  269).	        0.000 	      297.398
  270).	        0.000 	      296.296
  271).	        0.000 	      295.203
  272).	        0.000 	      294.118
  273).	        0.000 	      329.670
  274).	        0.000 	      291.971
  275).	        0.000 	      290.909
  276).	        0.000 	      289.855
  277).	        0.000 	      288.809
  278).	        0.000 	      287.770
  279).	        0.000 	      322.581
  280).	        0.000 	      285.714
  281).	        0.000 	      284.698
  282).	        0.000 	      283.688
  283).	        0.000 	      282.686
  284).	        0.000 	      316.901
  285).	        0.000 	      280.702
  286).	        0.000 	      279.720
  287).	        0.000 	      278.746
  288).	        0.000 	      277.778
  289).	        0.000 	      276.817
  290).	        0.000 	      310.345
  291).	        0.000 	      274.914
  292).	        0.000 	      308.219
  293).	        0.000 	      273.038
  294).	        0.000 	      272.109
  295).	        0.000 	      271.186
  296).	        0.000 	      304.054
  297).	        0.000 	      269.360
  298).	        0.000 	      268.456
  299).	        0.000 	      267.559
  300).	        0.000 	      266.667
